Administrative_Duration,Informational_Duration,ProductRelated_Duration,BounceRates,ExitRates,PageValues,Administrative,Informational,ProductRelated,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
82,0,57,0,0.033333333,0,2,0,4,0,Dec,2,4,3,2,New_Visitor,FALSE,0
0,40,5617.092505,0.003594771,0.02743431,0,0,2,152,0,Nov,2,2,4,2,Returning_Visitor,FALSE,0
52.25,0,28,0,0.025,0,4,0,3,0,Nov,2,2,1,6,New_Visitor,FALSE,0
0,0,38.75,0.12,0.120833333,0,0,0,9,0,Nov,3,2,1,13,Returning_Visitor,FALSE,0
50,0,3095.200725,0.012612613,0.034684685,0,5,0,106,0,Dec,2,2,3,2,Returning_Visitor,FALSE,0
0,0,70.5,0,0.05,0,0,0,2,0,Dec,3,2,7,2,Other,FALSE,0
266,0,730.35,0.006060606,0.026262626,32.91300914,5,0,29,0,Nov,4,1,8,1,Returning_Visitor,FALSE,1
255.4166667,94.16666667,612.8194444,0.015018315,0.025760906,22.31126324,9,2,22,0,Nov,3,2,4,2,Returning_Visitor,TRUE,1
49.5,0,702.6431624,0.015517241,0.027155172,0,3,0,27,0,Nov,3,2,3,3,Returning_Visitor,FALSE,0
0,0,461.1083333,0,0.007692308,45.05554866,0,0,12,0,Nov,3,2,1,1,Returning_Visitor,FALSE,0
111,0,155,0,0.009090909,0,4,0,9,0,Dec,1,1,4,2,Returning_Visitor,FALSE,0
76,0,535.25,0,0.015789474,0,5,0,20,0,Dec,1,1,1,3,Returning_Visitor,TRUE,0
0,0,513.25,0,0.013333333,0,0,0,5,0,Nov,3,2,7,6,Returning_Visitor,FALSE,0
0,0,115.25,0.066666667,0.108333333,0,0,0,12,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
0,0,642.4642857,0.028571429,0.057142857,0,0,0,21,0,Dec,2,2,6,2,Returning_Visitor,TRUE,0
190.3125,43.5,1259.872817,0.013333333,0.025185185,0,11,2,22,0,Nov,2,2,3,2,Returning_Visitor,FALSE,0
28.125,0,1032.008333,0.008,0.014133333,0,3,0,50,0,Nov,2,2,1,2,Returning_Visitor,TRUE,0
0,0,94,0,0.1,0,0,0,2,0,Nov,2,4,2,8,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Nov,2,5,2,1,Other,FALSE,0
0,0,153.75,0.036363636,0.072727273,0,0,0,11,0,Nov,3,2,2,1,Returning_Visitor,FALSE,0
0,0,380.9464286,0,0.013947368,0,0,0,19,0,Nov,3,2,4,2,Returning_Visitor,FALSE,1
45.41666667,0,653.8595238,0,0.027350427,19.78456264,7,0,35,0,Dec,2,2,1,8,Returning_Visitor,FALSE,0
254,0,1740.525631,0,0.004876543,0,6,0,48,0,Nov,1,1,3,2,New_Visitor,FALSE,1
453.6,12,1889.833333,0.01025641,0.018883894,0,6,2,73,0,Dec,3,2,4,13,Returning_Visitor,FALSE,0
0,0,984.5,0.042857143,0.071428571,0,0,0,7,0,Nov,2,2,2,3,Returning_Visitor,FALSE,0
50,0,5246.435176,0.002616034,0.011613896,21.03233592,5,0,234,0,Nov,2,2,3,3,Returning_Visitor,FALSE,1
0,0,81.75,0,0.066666667,0,0,0,6,0,Nov,2,2,1,3,Returning_Visitor,FALSE,1
102.1666667,20,1222.625,0,0.035,0,11,1,25,0,Dec,2,2,1,2,Returning_Visitor,FALSE,0
9,0,1597.10609,0,0.008754209,5.774785164,1,0,33,0,Dec,2,2,3,2,Returning_Visitor,FALSE,1
0,0,0,0.2,0.2,0,0,0,1,0,Dec,1,1,4,1,Returning_Visitor,TRUE,0
0,0,1204.664683,0,0.015,0,0,0,47,0,Dec,2,4,1,2,Returning_Visitor,TRUE,0
0,30.5,1689.134524,0,0.008,0,0,1,24,0,Nov,2,2,9,2,Returning_Visitor,FALSE,0
15.75,0,11231.41012,0.002472799,0.013233522,0,1,0,337,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
45.5,0,317.25,0,0.066666667,0,2,0,2,0,Dec,2,2,1,2,Returning_Visitor,FALSE,0
159.9166667,47.5,1262.488779,0,0.003448276,0,9,2,53,0,Dec,2,2,8,2,New_Visitor,TRUE,0
0,0,160.5,0,0.05,0,0,0,4,0,Nov,1,1,1,3,Returning_Visitor,FALSE,0
0,0,587.9166667,0.023333333,0.031666667,23.33239205,0,0,21,0,Nov,3,2,1,10,Returning_Visitor,FALSE,0
0,0,302,0,0.04,46.06937312,0,0,4,0,Dec,8,13,9,20,Other,FALSE,1
0,0,1324.133333,0.003571429,0.015986395,0,0,0,14,0,Nov,1,1,1,2,Returning_Visitor,TRUE,0
0,0,378.5,0.004444444,0.037777778,0,0,0,15,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
0,0,78,0,0.05,0,0,0,2,0,Dec,3,2,9,2,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Dec,2,2,1,1,Returning_Visitor,FALSE,0
0,0,365.1666667,0.013333333,0.02,0,0,0,15,0,Nov,2,2,1,13,Returning_Visitor,FALSE,0
103.875,0,81.375,0,0.025,0,5,0,6,0,Dec,1,1,3,2,Returning_Visitor,TRUE,0
0,0,432,0,0.014285714,270.7846931,0,0,7,0,Nov,2,4,1,8,New_Visitor,FALSE,1
29.25,0,67.66666667,0,0.04,0,1,1,3,0,Dec,8,13,9,20,Other,FALSE,0
30.5,285,296,0,0.06,0,1,1,2,0,Dec,2,2,1,8,New_Visitor,TRUE,0
0,0,315.6944444,0,0.002941176,0,0,0,18,0,Nov,1,1,8,8,New_Visitor,FALSE,0
40,0,189.4166667,0,0.016666667,0,3,0,5,0,Dec,1,8,3,11,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,1,0,Nov,1,1,6,1,Returning_Visitor,TRUE,0
188.5638298,0,7750.537279,0.007911051,0.021772308,3.012181822,9,0,199,0,Nov,3,2,4,13,Returning_Visitor,FALSE,1
53.5,0,681.5,0,0.022916667,0,2,0,16,0,Dec,2,4,1,2,Returning_Visitor,FALSE,0
0,0,4312.225,0.004464286,0.031964286,0,0,0,57,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
122.0416667,0,338.7916667,0,0.025,0,8,0,14,0,Dec,2,2,7,3,Returning_Visitor,FALSE,0
0,117.25,5286.208333,0.011,0.024119048,0,0,4,96,0,Nov,2,2,1,1,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,1,0,Dec,2,2,1,1,Returning_Visitor,FALSE,0
28.66666667,0,3486.194444,0.008697765,0.017685455,0,1,0,148,0,Nov,3,2,4,1,Returning_Visitor,FALSE,0
314.0833333,27,6560.00754,0,0.006376263,0,4,2,130,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
152.875,54.91666667,2971.254167,0.002197802,0.013631606,1.022550578,9,2,85,0,Nov,2,2,3,1,Returning_Visitor,FALSE,1
0,0,2612,0,0.033333333,0,0,0,7,0,Dec,8,13,9,20,Other,FALSE,0
0,193,3085.620238,0.010851648,0.024392801,0,0,2,102,0,Nov,2,2,3,2,Returning_Visitor,TRUE,1
105.75,152.5,4609.626389,0.001550388,0.016137507,0,4,2,129,0,Dec,2,2,6,2,Returning_Visitor,FALSE,0
144.6666667,0,123.6666667,0.033333333,0.013333333,0,6,0,5,0,Nov,1,1,1,8,New_Visitor,TRUE,0
0,0,446.4166667,0,0.027509158,0,0,1,41,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,2,0,Nov,1,1,3,3,Returning_Visitor,FALSE,0
72.5,0,1248.058333,0.0140625,0.024479167,0,4,0,28,0,Nov,2,6,4,2,Returning_Visitor,FALSE,0
7,0,541.2071429,0.008888889,0.029320988,0,2,0,27,0,Nov,1,1,1,2,Returning_Visitor,TRUE,0
879.5,0,2365.429545,0,0.013043478,0,5,0,43,0,Nov,4,1,1,10,Returning_Visitor,FALSE,0
152,0,44.5,0,0.02,0,4,0,2,0,Dec,1,1,2,2,New_Visitor,FALSE,0
4,0,2706.375,0.002083333,0.039814815,0,1,0,22,0,Nov,4,2,1,2,Returning_Visitor,FALSE,0
0,0,783.6666667,0.006060606,0.027272727,0,0,0,33,0,Nov,2,2,1,3,Returning_Visitor,FALSE,0
0,0,13,0,0.1,0,0,0,2,0,Dec,1,1,3,2,Returning_Visitor,TRUE,0
10,19,845.8333333,0.004,0.022,0,2,1,24,0,Dec,1,1,4,3,Returning_Visitor,TRUE,0
246.252381,56.5,4264.419078,0.007783883,0.019834499,0,12,2,102,0,Nov,3,2,1,10,Returning_Visitor,TRUE,0
0,0,163,0.05,0.1,0,0,0,4,0,Dec,2,2,3,11,Returning_Visitor,FALSE,0
143.8333333,0,997.7083333,0.002222222,0.021111111,0,4,0,43,0,Dec,2,5,3,2,Returning_Visitor,FALSE,0
86.75,51,145.6666667,0.007692308,0.023076923,0,3,2,11,0,Dec,1,1,1,2,New_Visitor,FALSE,0
0,0,548.1666667,0.016666667,0.071666667,0,0,0,12,0,Nov,2,2,2,3,Returning_Visitor,FALSE,0
135.6666667,190.4166667,7356.402381,0.004512276,0.017577031,9.193989222,7,2,132,0,Dec,4,1,4,10,Returning_Visitor,FALSE,0
183,0,6375.065753,0.00938918,0.020211611,0,3,0,190,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
515.9821429,0,7128.75377,0.003370787,0.016081238,4.470297685,14,0,170,0,Nov,2,2,7,1,Returning_Visitor,TRUE,1
56.5,0,4803.82717,0.012794613,0.02630097,0,7,0,96,0,Nov,3,2,3,2,Returning_Visitor,TRUE,0
447.125,168.375,4777.812554,0.005666252,0.019707705,0,8,3,142,0,Nov,3,2,1,1,Returning_Visitor,TRUE,0
878.7121212,256.5,4479.116226,0.005442177,0.026406456,2.356437292,12,4,86,0,Dec,1,1,1,2,Returning_Visitor,FALSE,0
65,0,501.8,0,0.014285714,0,4,0,26,0,Nov,2,2,9,2,New_Visitor,FALSE,1
598.8727273,0,2591.795346,0.009681373,0.019815044,20.32548134,11,0,60,0,Nov,3,2,2,11,Returning_Visitor,FALSE,0
42.5,12.83333333,4054.755952,0.003883495,0.010097087,141.4590538,1,1,104,0,Nov,2,2,1,2,Returning_Visitor,FALSE,1
0,0,471.4166667,0,0.002197802,0,0,0,14,0,Nov,3,2,3,6,New_Visitor,FALSE,0
27.375,0,1157.416667,0.010833333,0.045714286,0,2,0,39,0,Dec,2,2,4,1,Returning_Visitor,TRUE,0
165.9487179,114,2016.115385,0.016,0.028841026,26.65415979,6,2,42,0,Nov,1,1,3,2,Returning_Visitor,FALSE,0
140,0,839.4166667,0.011594203,0.008695652,30.83748589,5,0,21,0,Dec,3,2,3,1,Returning_Visitor,FALSE,1
13,425,2633.0849,0.004481793,0.010929463,0,1,5,116,0,Nov,2,2,1,2,Returning_Visitor,FALSE,1
0,0,190.5,0.090909091,0.109090909,0,0,0,12,0,Dec,1,1,6,1,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,0,0,Nov,1,1,8,8,Returning_Visitor,FALSE,0
349.775,145.5,7532.511111,0.004615385,0.029612768,0,7,7,122,0,Nov,2,2,6,2,Returning_Visitor,FALSE,0
0,0,76.66666667,0.016666667,0.0375,0,0,0,12,0,Nov,2,2,3,13,Returning_Visitor,FALSE,0
218.5833333,0,370.4583333,0,0.003076923,0,5,0,11,0,Dec,3,7,4,2,Returning_Visitor,FALSE,0
233.25,9,2277.555556,0,0.004761905,0,8,2,38,0,Dec,2,4,1,2,New_Visitor,TRUE,0
150.5,0,635.3333333,0,0.011764706,57.5907585,1,0,18,0,Nov,2,2,1,2,New_Visitor,TRUE,1
524.95,248.3333333,5948.998311,0.005957447,0.008289956,0,14,2,133,0,Dec,1,1,1,10,Returning_Visitor,FALSE,0
0,0,228.5,0.028571429,0.023809524,0,0,0,7,0,Dec,3,2,6,1,Returning_Visitor,FALSE,0
0,0,1089.208333,0,0.017117117,0,0,0,37,0,Dec,4,2,1,2,New_Visitor,FALSE,0
0,0,51,0,0.1,0,0,0,3,0,Nov,2,2,3,2,Other,FALSE,0
0,0,1320.189881,0,0.000468384,0,0,0,63,0,Nov,2,6,1,2,Returning_Visitor,FALSE,0
100,0,246.1666667,0,0.025,0,1,0,9,0,Dec,3,2,8,2,Returning_Visitor,TRUE,0
671,0,1106,0,0.04,0,2,0,15,0,Dec,2,2,4,1,Returning_Visitor,FALSE,0
41.5,0,264.25,0.016666667,0.025,0,2,0,10,0,Nov,1,4,8,8,New_Visitor,TRUE,1
76.125,0,487.4583333,0,0.024444444,0,4,0,13,0,Dec,2,4,8,2,Returning_Visitor,FALSE,0
0,0,1352,0.022222222,0.044444444,0,0,0,9,0,Nov,4,1,7,2,Returning_Visitor,FALSE,0
0,0,676.1666667,0,0.025,0,0,0,20,0,Nov,2,2,3,2,Returning_Visitor,FALSE,0
0,0,644.875,0,0.044,0,0,0,25,0,Nov,2,2,3,2,Returning_Visitor,FALSE,0
0,0,887,0.054545455,0.096969697,0,0,0,11,0,Nov,2,5,3,1,Returning_Visitor,FALSE,0
0,0,161,0.033333333,0.1,0,0,0,6,0,Nov,1,8,1,11,Returning_Visitor,TRUE,0
23.16666667,0,122.225,0,0.014285714,0,3,0,12,0,Dec,2,2,9,2,New_Visitor,TRUE,0
153.5,0,1002.847222,0,0.00952381,41.13433129,1,0,20,0,Nov,2,2,4,2,Returning_Visitor,FALSE,0
64.5,0,961.25,0.0025,0.020714286,0,1,0,41,0,Dec,2,2,1,2,New_Visitor,FALSE,0
337,693,14150.54613,0.00598336,0.026011023,0.951933747,6,4,261,0,Nov,2,2,3,2,Returning_Visitor,FALSE,1
0,0,137.5,0,0.066666667,0,0,0,4,0,Nov,2,2,2,11,Returning_Visitor,FALSE,0
161.8333333,858.5708333,2701.337954,0.010771277,0.016381748,7.477388113,6,5,84,0,Nov,1,2,1,1,Returning_Visitor,FALSE,1
79,0,823,0,0.028571429,0,2,0,7,0,Dec,1,1,3,2,Returning_Visitor,TRUE,0
0,0,41.5,0,0.1,0,0,0,2,0,Dec,2,2,5,1,Returning_Visitor,FALSE,0
84.83333333,0,1897.6875,0.009090909,0.017857143,0,7,0,57,0,Nov,1,2,3,3,Returning_Visitor,FALSE,1
0,0,220.5,0.027272727,0.072727273,0,0,0,11,0,Dec,3,2,7,1,Returning_Visitor,TRUE,0
0,0,2218.717208,0.000223214,0.018229167,0,0,0,112,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
247.05,72,159.3,0.0125,0.058333333,0,9,4,10,0,Nov,1,1,1,10,Returning_Visitor,FALSE,0
160.5,0,759.75,0.002564103,0.019871795,0,8,0,22,0,Dec,1,1,2,2,Returning_Visitor,FALSE,0
213.5,0,108.9166667,0,0.025,0,2,0,6,0,Dec,1,1,1,2,New_Visitor,TRUE,0
0,0,183.5,0,0.033333333,0,0,0,6,0,Dec,2,2,1,2,New_Visitor,FALSE,0
0,0,146.9166667,0.06,0.085,0,0,0,10,0,Nov,3,2,4,13,Returning_Visitor,TRUE,0
0,494,3269.256933,0.006586826,0.012909664,5.873000789,0,3,164,0,Dec,2,2,1,1,Returning_Visitor,FALSE,0
0,0,444.25,0.028571429,0.021428571,0,0,0,7,0,Nov,3,2,3,3,Returning_Visitor,TRUE,0
170,0,619.5208333,0,0.00625,0,3,0,30,0,Dec,3,2,4,1,Returning_Visitor,TRUE,0
27.5,376,2925.677607,0.005504587,0.0156734,0,1,1,109,0,Nov,1,2,3,10,Returning_Visitor,FALSE,0
0,13,4097.403993,0.016480331,0.022530582,0,0,1,116,0,Dec,3,2,1,13,Returning_Visitor,FALSE,0
104.1944444,8,1753.761111,0.002380952,0.018278388,20.04842101,11,3,75,0,Nov,2,2,3,2,Returning_Visitor,FALSE,1
216.5,127.5,7700.501461,0.002597403,0.012782022,4.074920999,3,3,151,0,Dec,2,2,3,2,Returning_Visitor,FALSE,0
0,0,65.5,0.066666667,0.1,0,0,0,6,0,Nov,3,2,3,13,Returning_Visitor,FALSE,0
0,0,787.75,0.015384615,0.046153846,0,0,0,13,0,Nov,2,2,4,10,Returning_Visitor,FALSE,0
0,0,1589.625,0,0.012903226,15.63731434,0,0,32,0,Dec,2,2,6,1,Returning_Visitor,FALSE,0
0,0,2994.827381,0,0.01969697,0,0,0,35,0,Nov,2,2,1,2,Returning_Visitor,TRUE,0
0,0,3211.344872,0.006779661,0.016468927,3.05990612,0,0,118,0,Nov,2,2,9,2,Returning_Visitor,TRUE,1
0,0,1958.833333,0.011111111,0.035185185,0,0,0,20,0,Nov,3,2,5,1,Returning_Visitor,FALSE,0
98,0,2628,0.002469136,0.012345679,0.602232815,2,0,81,0,Dec,2,1,1,2,Returning_Visitor,FALSE,1
0,0,124.75,0,0.028571429,0,0,0,14,0,Dec,4,6,4,2,Returning_Visitor,FALSE,0
161.25,0,2709.522357,0,0.022650186,0,9,0,106,0,Nov,2,5,4,2,Returning_Visitor,FALSE,0
35,32.5,11240.97669,0.012382578,0.024237631,0,3,3,290,0,Nov,3,2,1,13,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,1,0,Nov,8,2,9,2,New_Visitor,FALSE,0
0,0,790,0,0.05,0,0,0,4,0,Nov,8,1,4,3,Returning_Visitor,TRUE,0
0,91,3006.883631,0.00462963,0.018585538,0,0,3,87,0,Dec,3,2,3,1,Returning_Visitor,FALSE,0
0,0,376.5166667,0,0.01512605,0,0,0,17,0,Nov,2,2,6,2,Returning_Visitor,FALSE,0
29.81515152,0,7190.547947,0.001396161,0.014604116,39.29216261,3,0,189,0,Nov,2,2,1,2,Returning_Visitor,FALSE,1
0,0,772.625,0.004761905,0.019047619,0,0,0,42,0,Dec,2,2,1,2,Returning_Visitor,FALSE,0
0,0,901.2888889,0,0.007333333,34.14841957,0,0,30,0,Dec,2,2,7,2,New_Visitor,FALSE,1
0,0,54.33333333,0,0.02,0,0,0,5,0,Dec,1,2,1,3,Returning_Visitor,FALSE,0
148.25,0,179.9583333,0,0.005,0,4,0,7,0,Nov,2,2,1,8,New_Visitor,TRUE,1
140.675,97.75,2721.555108,0.001951952,0.017189707,10.53591515,4,1,70,0,Nov,1,2,1,10,Returning_Visitor,TRUE,1
27.5,0,1673.593939,0.001851852,0.040162037,0,1,0,37,0,Nov,2,4,3,10,Returning_Visitor,TRUE,0
153.75,0,670,0,0.010526316,0,4,0,17,0,Dec,2,2,1,2,New_Visitor,FALSE,0
0,36.5,1121.416667,0,0.022195122,0,0,1,40,0,Nov,2,2,3,2,Returning_Visitor,FALSE,0
55,17.25,1284.361822,0.001923077,0.011603935,0,4,3,100,0,Dec,1,1,1,10,Returning_Visitor,FALSE,0
0,0,281.9,0.02,0.04,0,0,0,11,0,Dec,1,8,1,6,Returning_Visitor,FALSE,0
0,20,1085.25,0,0.01,0,0,2,28,0,Dec,3,2,1,11,New_Visitor,FALSE,1
0,0,0,0.2,0.2,0,0,0,1,0,Dec,1,1,1,2,New_Visitor,FALSE,0
0,0,353.0833333,0.022222222,0.05,0,0,0,18,0,Nov,1,1,1,2,Returning_Visitor,TRUE,1
321.5,0,5395.201794,0.010485437,0.03,0,1,0,103,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
129.625,15,389.4107143,0.007692308,0.014102564,0,5,1,25,0,Dec,3,2,1,2,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,1,0,Dec,1,1,4,1,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,1,0,0,Nov,1,1,1,15,Returning_Visitor,FALSE,0
0,0,483.2916667,0,0.041666667,0,0,0,12,0,Dec,2,5,1,1,Returning_Visitor,FALSE,0
17,0,1493.353846,0.00952381,0.04031746,0,3,0,62,0,Dec,2,2,1,2,Returning_Visitor,FALSE,0
0,0,350.375,0.018181818,0.011688312,0,0,0,11,0,Nov,3,2,3,2,New_Visitor,FALSE,0
26.5,0,0,0,0.1,0,2,0,0,0,Dec,2,2,3,8,New_Visitor,FALSE,0
50.875,0,1375.8,0.016129032,0.041935484,0,2,0,32,0,Nov,3,2,3,6,Returning_Visitor,TRUE,0
44.5,66.5,568.25,0.018181818,0.033333333,26.45046371,1,1,8,0,Nov,1,1,2,7,Returning_Visitor,FALSE,0
80,0,442.1666667,0,0.010526316,0,4,0,17,0,Nov,2,2,6,2,New_Visitor,TRUE,0
0,0,1254.295238,0.006666667,0.014666667,0,0,0,30,0,Nov,1,1,3,2,Returning_Visitor,TRUE,0
107.5,0,2221,0.002857143,0.01047619,0,5,0,31,0,Nov,2,2,9,3,Returning_Visitor,FALSE,0
0,0,4597.575252,0.006766917,0.028754539,0,0,1,131,0,Dec,3,2,1,2,Returning_Visitor,FALSE,0
0,0,234.5,0.1,0.133333333,0,0,0,6,0,Nov,1,1,7,10,Returning_Visitor,TRUE,0
0,0,472.5,0.019047619,0.019047619,34.27708553,0,1,21,0,Nov,1,1,1,10,Returning_Visitor,FALSE,1
0,0,146.375,0.075,0.0875,0,0,0,9,0,Nov,3,2,1,13,Returning_Visitor,FALSE,0
0,0,18,0,0.1,0,0,0,2,0,Nov,1,1,1,1,Returning_Visitor,FALSE,0
29.5,0,1119.541667,0.009756098,0.035656214,0,1,0,41,0,Nov,3,2,1,2,Returning_Visitor,FALSE,0
0,0,329.25,0.05,0.075,38.83384563,0,0,9,0,Dec,3,2,4,1,Returning_Visitor,FALSE,1
0,0,156.5,0,0.013333333,0,0,0,5,0,Nov,2,4,7,1,Returning_Visitor,FALSE,1
0,0,429.9166667,0.014285714,0.033333333,0,0,0,14,0,Nov,1,8,4,11,Returning_Visitor,FALSE,0
0,0,1127.566667,0.006818182,0.021969697,0,0,0,44,0,Nov,4,2,1,3,Returning_Visitor,FALSE,0
0,0,1500.033333,0.00625,0.01467803,0,0,0,16,0,Nov,3,2,4,6,Returning_Visitor,FALSE,0
0,0,1032.9,0,0.013333333,0,0,0,17,0,Nov,2,4,1,2,Returning_Visitor,FALSE,0
183.7857143,90,3346.501984,0.00211827,0.018655904,5.932009013,9,1,95,0,Nov,3,2,2,2,Returning_Visitor,FALSE,1
0,0,253.25,0,0.02,0,0,0,10,0,Dec,3,2,1,10,Returning_Visitor,FALSE,0
14,0,0,0.1,0.15,0,1,0,1,0,Nov,1,1,1,10,Returning_Visitor,FALSE,0
1005.608333,0,732.3448718,0,0.015675676,0,14,0,25,0,Nov,3,2,1,2,Returning_Visitor,FALSE,0
442.6,164.625,4928.927389,0.016774043,0.028505395,1.451867861,13,6,107,0,Nov,3,2,1,2,Returning_Visitor,FALSE,1
40.5,1415,1568.65,0.006896552,0.02183908,28.16893067,1,2,56,0,Nov,2,2,1,8,Returning_Visitor,TRUE,0
0,30.5,327,0.013333333,0.026666667,0,0,1,14,0,Nov,1,1,4,3,Returning_Visitor,FALSE,0
0,0,57,0.05,0.075,0,0,0,4,0,Nov,1,1,1,8,New_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Nov,1,8,1,11,Returning_Visitor,FALSE,0
0,0,430.1666667,0,0.041666667,0,0,1,5,0,Nov,3,2,1,2,Returning_Visitor,FALSE,0
126.5,0,576.8571429,0.005555556,0.01087963,0,3,0,36,0,Dec,1,1,4,3,Returning_Visitor,FALSE,0
0,0,891.5,0,0.0125,0,0,0,9,0,Dec,1,1,1,2,Returning_Visitor,FALSE,0
0,0,3779.444444,0,0.02814992,0,0,0,38,0,Dec,3,2,1,2,Returning_Visitor,FALSE,0
0,0,557.35,0,0.029824561,0,0,0,19,0,Nov,1,1,3,3,Returning_Visitor,TRUE,0
115.0833333,0,50.25,0,0.014285714,0,5,0,3,0,Nov,3,2,4,2,New_Visitor,FALSE,0
0,0,1065.45,0,0.012345679,0,0,0,27,0,Nov,2,2,3,2,New_Visitor,FALSE,0
155.8458333,155.375,4391.876232,0.008759124,0.022411525,0,10,4,128,0,Nov,1,2,1,2,Returning_Visitor,FALSE,0
150.2083333,0,221.2083333,0,0.012698413,0,10,0,14,0,Dec,2,2,4,2,New_Visitor,FALSE,0
0,0,593.75,0,0.014285714,92.9394993,0,0,15,0,Nov,1,8,3,11,Returning_Visitor,TRUE,1
34.5,0,298.875,0,0.014035088,0,3,0,17,0,Dec,1,5,1,2,New_Visitor,FALSE,0
0,0,166,0,0.05,0,0,0,2,0,Dec,8,13,9,20,Other,FALSE,0
56,0,2117.654762,0,0.014444444,6.708900602,3,0,19,0,Dec,2,2,3,2,Returning_Visitor,FALSE,1
345.8065476,195,5610.686899,0.008045977,0.019205169,4.452664494,14,3,75,0,Nov,2,2,3,2,Returning_Visitor,FALSE,0
0,0,1460.256115,0.004703833,0.013205032,0,0,0,84,0,Nov,1,1,1,2,Returning_Visitor,TRUE,0
0,0,764.6666667,0.025,0.04375,0,0,0,8,0,Nov,3,2,4,10,Returning_Visitor,FALSE,0
397.7166667,431.3333333,12595.62776,0.002376812,0.01331553,1.178989949,12,3,336,0,Nov,2,2,1,11,Returning_Visitor,FALSE,1
67.5,0,761.75,0,0.015053763,19.31425101,3,0,30,0,Dec,2,4,1,1,Returning_Visitor,TRUE,1
228.748539,121.5833333,12166.69424,0,0.012143626,0.067049546,14,6,336,0,Nov,2,2,7,2,Returning_Visitor,FALSE,1
0,0,0,0.2,0.2,0,0,0,1,0,Dec,2,2,1,2,Returning_Visitor,FALSE,0
0,0,2007,0.01875,0.054166667,0,1,0,16,0,Nov,1,1,3,1,Returning_Visitor,FALSE,0
47.5,0,3944.384921,0.00516129,0.017112135,3.303059969,1,0,123,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
76.54166667,0,64.20833333,0,0.02,0,9,0,6,0,Nov,3,2,3,10,Returning_Visitor,TRUE,0
0,0,0,0.2,0.2,0,0,0,1,0,Dec,3,2,1,1,Returning_Visitor,FALSE,0
164.3333333,0,4227.094444,0,0.00849359,0,9,0,102,0,Nov,2,2,1,2,Returning_Visitor,TRUE,0
0,0,631.775,0.021428571,0.05042517,0,0,0,29,0,Nov,2,2,1,1,Returning_Visitor,FALSE,0
0,0,46,0,0.016666667,0,0,0,6,0,Dec,6,2,4,1,Returning_Visitor,FALSE,0
0,0,416.5833333,0,0.036666667,0,0,0,10,0,Dec,1,1,3,2,Returning_Visitor,FALSE,0
0,0,0,0.2,0.2,0,0,0,1,0,Nov,1,1,4,10,Returning_Visitor,FALSE,0
89.625,11.5,1063.420238,0.011111111,0.019961874,0,5,2,31,0,Nov,3,2,1,13,Returning_Visitor,TRUE,0
0,0,1934.225758,0.009677419,0.01662531,0,1,0,61,0,Nov,2,2,1,13,Returning_Visitor,FALSE,0
96.75,73.75,2527.083333,0,0.005239899,0,8,1,64,0,Nov,2,2,4,2,Returning_Visitor,FALSE,0
67.16666667,0,2495.615079,0.005649718,0.016000807,0,2,0,61,0,Dec,2,2,3,2,Returning_Visitor,TRUE,0
0,0,655.875,0,0.015151515,0,0,0,33,0,Nov,2,2,2,13,Returning_Visitor,FALSE,0
0,0,443,0.030769231,0.053846154,0,0,0,13,0,Nov,2,5,1,1,Returning_Visitor,FALSE,0
76,0,1415.3875,0.00358209,0.014262023,9.829114577,5,0,66,0,Dec,2,2,5,2,Returning_Visitor,FALSE,0
112.75,0,658.75,0,0.011111111,0,3,0,15,0,Nov,3,2,6,2,New_Visitor,FALSE,0
29,0,233.5,0,0.027777778,0,5,0,8,0,Dec,2,2,4,2,Returning_Visitor,FALSE,0
0,0,332.1666667,0,0.007142857,0,0,0,16,0,Dec,2,2,3,2,New_Visitor,FALSE,0
57.95833333,0,498.2,0,0.010675991,27.61403036,9,0,32,0,Nov,2,2,1,2,Returning_Visitor,FALSE,0
0,0,330.1666667,0,0.021428571,0,0,0,7,0,Dec,3,2,9,2,Returning_Visitor,FALSE,0
